"Tweet","Continent"
"Samsung Galaxy S4 MHL converter the bliss of Angry Birds on the big screen httptcoChcX3GAWTE","NorthAmerica"
"Just tried samsungs Galaxy S4 eyetracking scrolling mechanism What a piece of junk Couldnt finish reading an article","SouthAmerica"
"Galaxy S4 Zoom has a strong camera strengthBrilliant HD screen Decent battery backup Capture amazing photos GALAXYZoomSA Tendaijoe","SouthAmerica"
"Sprint To Offer Samsung Galaxy S4 Mini For 0 On Black Friday httptco3CQgToe6oA","NorthAmerica"
"Galaxy S4 2in1 case stand for those with incompatible hands httptcoMPxBzbGLwM","Africa"
"SGS4 desktop charging station perfect for bedside tables and office desks httptcoEADg4OYCZW","NorthAmerica"
" Galaxy S4 Zoom has a strong camera strength Brilliant HD screenDecent battery backup Capture amazing photos GALAXYZoomSA Tendaijoe","SouthAmerica"
"EvelinaEmma s4 is getting old P httptcoV0puzF6y79","SouthAmerica"
"Brand New Galaxy S4 on sale 1600","NorthAmerica"
"I am thinking of buying new phone How good is this new Samsung Galaxy S4 mini","NorthAmerica"
"Price Drop Samsung Galaxy S43G available now at Dhs2099 only S4 4G LTE is also available at Dhs2299 httptcoygpRMi10Ag","SouthAmerica"
"I want the galaxy s4 ","NorthAmerica"
"RND Dock for Samsung Galaxy S4 with Audio out and Dock mode compatible without or with a slimfit case black httptcoN9YLuHjce0","NorthAmerica"
"anyone willing to give me a iphone or samsung galaxy s4 how about a nokia lumia no ok bye","Africa"
"Samsung Galaxy S4 desktop charging station perfect for nigtstands and work desks httptcoSJocSRKj2E","Africa"
"Galaxy S4 Zoom has a strong camera strength Brilliant HD screenDecent battery backup Capture amazing photos GALAXYZoomSA Tendaijoe","NorthAmerica"
"This is one galaxy s4 u wont be getting im afraid mr pikey sir fuckoff","Africa"
"samsung att galaxy s4 love life iworkhardnballonabudget country music homosexual gay httptcoWWLGhIVO0I","SouthAmerica"
"The latest handsets are just a click away Samsung Galaxy S4 Mini Buy now httptcoJzluS0sRuB","Africa"
"Sprint Samsung Galaxy S4 37500 0 Bids End Date Wednesday Nov272013 172556 PST Bid httptcocTPPKc9bnd","SouthAmerica"
"SGSIV desktop charging station perfect for nigtstands and office desks httptcoZL1nMiVCCd","Africa"
"Holy fuck I found out how to use emojis on twitter on the galaxy S4 ","NorthAmerica"
"All networks FREE phones best tariffs Galaxy S4 White Frost Take a look httptcoJzluS0sRuB","Africa"
"ACTION Samsung GALAXY S4 zoom SOS ISLAND CHALLENGE EP 10 GIFT FROM ABOVE httptcoL5DSmxdAaa","NorthAmerica"
"Spikeyz123 BAHAHAHA XD Id send an even better one back but my galaxy s4 aint letting me sendtweet pics atm Was gunna tweet a pic of tv","NorthAmerica"
"anyone interested in Samsung Galaxy S4 pic included Brand new for R5000 halla at me httptcoFm6HCSs7oA","Africa"
"Weve got an article out on Engadget a head to head match up between the Galaxy S4 Qualcomm and the HTC One httptcoI0CjKL4OzJ","Africa"
"Otterbox Defender Series protective case for Samsung Galaxy S4 httptco7cxamD33mD","SouthAmerica"
"Galaxy S4 MHL adapter the bliss of Gun Bros on the HDTV httptcoZkjUpbA4co","SouthAmerica"
"VerizonWireless the Galaxy 4 is the worse cell I every owned SamsungMobile I will pay u to take my s4 and burn it garbage cellprover","SouthAmerica"
"Galaxy S4 Zoom has a strong camera strength Brilliant HD screenDecent battery backup Capture amazing photos GALAXYZoomSA Tendaijoe","Africa"
"Samsung Galaxy SIV leather flip cover orange httptcoFBC2PwwFjW","SouthAmerica"
"Galaxy S4 Zoom has a strong camera strength Brilliant HD screenDecent battery backup Capture amazing photos GALAXYZoomSA Tendaijoe","NorthAmerica"
"Tendaijoe Galaxy S4 Zoom is a CAMERA PHONE in the truest sense of the wordGalaxyZoomSA","NorthAmerica"
"Google Nexus 5 vs Samsung galaxy s4 who is better","NorthAmerica"
"Otterbox Defender Series protective case for Galaxy S4 httptcoE8C6YPvc4M","Africa"
"Galaxy S4 Zoom has a strong camera strength Brilliant HD screenDecent battery backup Capture amazing photos GALAXYZoomSA Tendaijoe","NorthAmerica"
"Galaxy S4 Zoom has a strong camera strength Brilliant HD screen Decent battery backup Capture amazing photos GALAXYZoomSA Tendaijoe","SouthAmerica"
"Galaxy S4 MHL adapter the bliss of Gun Bros on the HDTV httptcolKUX05KArY","Africa"
"Get a SAMSUNG Galaxy Note 3 or a SAMSUNG Galaxy S4 TodayPostPaid customers who sign up for either the httptcoqmvq7IeHgh","Africa"
"Samsung Galaxy S4 MHL adapter the bliss of your photo gallery on the big screen httptcozsGOsPxwbs","SouthAmerica"
"I liked a YouTube video from phonebuff httptcohYlRcA6EmJ 25 Reasons Why Galaxy S4 Is Better Than iPhone 5S","NorthAmerica"
"I liked a YouTube video from phonebuff httptco8qFdn7f6dZ 25 Reasons Why iPhone 5S Is Better Than Galaxy S4","NorthAmerica"
"O2 its a Galaxy S4 ive factory reset it and same issue this afternoon","NorthAmerica"
"I wish there was a Galaxy Note 3 mini Theres minis for Galaxy S3 and S4 ","SouthAmerica"
" httptco2COup5CqPu 86 Once Upon A Time Once Upon A Time Think Lovely Thoughts galaxy s4 vs htc one google play apk download ","NorthAmerica"
"Otterbox Commuter case for SGS4 httptcoX6Qwl1hlnT","Africa"
"Extended battery upgrade with rear cover for Galaxy S4 smartphone httptcoJc8h6uTnJ6","SouthAmerica"
"News post Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 httptcovEEbkxMuGl","SouthAmerica"
"Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 httptcoZPRyEFAR1z","SouthAmerica"
"Fido releases the Samsung Galaxy S4 mini Affordable devices have hit several carriers over the past few weeks httptcoOzbSXSZr9T","Africa"
"Fido releases the Samsung Galaxy S4 mini Affordable devices have hit several carriers over the past few weeks httptcoRJULNnG6GU","NorthAmerica"
"Fido releases the Samsung Galaxy S4 mini Affordable devices have hit several carriers over the past few weeks httptcowc9xsuuJzN","NorthAmerica"
"Second new case new case samsung galaxy s4 samsunggalaxys4 cute beautiful amazing love httptcoQR3bkIkU6W","SouthAmerica"
"SGS4 MHL adapter the bliss of your photo gallery on the big screen httptcoEqZKA2qGmL","NorthAmerica"
"Samsung Galaxy S4 casestand for those with small hands httptco8DwuFwJxuU","NorthAmerica"
" nativebeaut My muma better not get Her galaxy S4 before i get mines TUH ","NorthAmerica"
"My muma better not get Her galaxy S4 before i get mines TUH ","SouthAmerica"
"Looking forward to capture amazing pics of family friends during the holidays using the Samsung Galaxy S4 Zoom GalaxyZoomSA Tendaijoe","SouthAmerica"
"nothappyC Slothra since you no want iPhone which is the correct choice galaxy S4","SouthAmerica"
"Photo I just added this to my closet on Poshmark Samsung galaxy s4 s3 s2 HTC chargerUSB sync httptcoTl5ZYUOkNB","Africa"
"Cell Phone POUCH Black Holster CASE Clip for Samsung GALAXY S4 GS4 655 0 Bids End Date Friday Nov222013 httptcou63q7yMcOf","NorthAmerica"
"Iphone 5c or galaxy s4 for christmas Hmm which one to choose","SouthAmerica"
"Bell upgrading Samsung Galaxy S4 and S4 mini to Android 43 on November httptco48OwOqRHUI httptco1Dnv2wdsTn ","NorthAmerica"
"Photo I just added this to my closet on Poshmark Samsung galaxy s4 s3 s2 HTC chargerUSB sync httptcoHTQ86UIix2","NorthAmerica"
"Cell Phone POUCH Black Holster CASE Clip for Samsung GALAXY S4 GS4 655 0 Bids End Date Thursday httptcoKDi2bXE67R","NorthAmerica"
"Samsung Galaxy S4 SGHM919 Great Condition Black TMobile CLEAN IMEI 34500 9 BidsEnd Date Thursday No httptcocmS3XfI4Lo","Africa"
"Softpedia Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 Owners of a Samsung Gala httptcodlkIkf6Et0","NorthAmerica"
"Owners of a Samsung Galaxy S4 or Galaxy S4 mini smartphone on the network of Canadian wireless carrier Bell wi httptcoKTP4Y1mPC0","NorthAmerica"
"news Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 Owners of a Samsun httptco0MWl7wjGsF softpedia","SouthAmerica"
"Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 Owners of a Samsung Galaxy S4 or Ga httptcoeVBk7btdng","Africa"
"Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 Owners of a Samsung Galaxy S4 or Ga httptcoJDdoqFIWXw","Africa"
"Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 Owners of a Samsung Galaxy S4 or Ga httptcoWZYNfbmcK6","Africa"
"Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 Owners of a Samsung Galaxy S4 or Ga httptcotC1nAmz44x","SouthAmerica"
"Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 httptcofgt9KSwp8f","NorthAmerica"
"Photo I just added this to my closet on Poshmark Samsung galaxy s4 s3 s2 HTC chargerUSB sync httptcokRtiw0j0Sr","NorthAmerica"
"Kota scuffed iphone galaxy s4 sleeve only 38 httptcoTRQaDs50r1 httptcouHXH1QXqg0","SouthAmerica"
"Black POUCH BELT CLIP HOLSTER CELL PHONE CASE for Samsung Galaxy S4 ACTIVE i537 399 0 Bids End Date httptcoUqkMFERYc4","NorthAmerica"
"Zazzle Shopping Gift WINTER AND AUTUMN FASHION COSTUME DESIGNER SAMSUNG GALAXY S4 COVERS Vibr httptcoxbxS9Rz8qf DesignByDiva","SouthAmerica"
"Quick Feature Spotlight The Samsung Galaxy S4 Zoom Proves a CameraPhone Hybrid Can Be Comfortable httptcowHhlmXng0Q","Africa"
"Galaxy S4 MHL converter the bliss of Angry Birds on the big screen httptcoIKUPDecSSU","SouthAmerica"
"SGS4 MHL converter the euphoria of Angry Birds on the HDTV httptcoDnqQ5Mcgs2","Africa"
"O2 is shit Samsung galaxy s4 is shit What fucking phone an a network out there that actually dose what its ment to do ","NorthAmerica"
"Higher capacity battery upgrade with rear cover for Samsung Galaxy SIV httptcoTFFMWX2CaJ","NorthAmerica"
"the emoji for galaxy s4 is better than iphone","NorthAmerica"
"Shot with Google Glass and edited with VSCO on the Galaxy S4 httptcoGYmuXIPaax","NorthAmerica"
"Bells Galaxy S4 and Galaxy S4 mini to Receive Android 43 on November 23 Owners of a Samsung Galaxy S4 or Ga httptcoCNoS4mrItM","NorthAmerica"
"10 Hidden Features of the GALAXY S4 httptcorap0MDZtrA via sharethis","NorthAmerica"
"Quick Feature Spotlight The Samsung Galaxy S4 Zoom Proves a CameraPhone Hybrid Can Be Comfortable Phone on httptcojNKBWT1YA6","SouthAmerica"
"Quick Feature Spotlight The Samsung Galaxy S4 Zoom Proves a CameraPhone Hybrid Can Be Comfortable Phone on httptco8hKzcFI3yO","NorthAmerica"
"Samsung Galaxy S4 Most Wanted Smart Phone for Black Friday 2013 This years Black Friday deal for the holiday httptcoKhKHeY6bDl","NorthAmerica"
"Can anyone tell me why the samsung galaxy s4 is no Mwiche Phil Silanda 1210pm Nov 21 Can anyone tell me why httptco1Y7pdKYcT5","NorthAmerica"
"Galaxy s4 2200 I need cash or top up Mikky Mike Josephs 1209pm Nov 21 Galaxy s4 2200 I need cash or top up Muson httptcocofG6is2B1","Africa"
"Tech Fido releases the Samsung Galaxy S4 mini httptco066iI0cxUl Onlireeks","NorthAmerica"
"Samsung Galaxy S4 MHL converter the euphoria of your photo gallery on the HDTV httptcoy5IL0djxMe","SouthAmerica"
"Galaxy SIV flip case green httptcoUepfuW9ZY7","Africa"
"Galaxy S4 desktop charger perfect for nigtstands and office desks httptcoWRBjFbao72","NorthAmerica"
"Samsung Galaxy S4 MHL converter the euphoria of Angry Birds on the HDTV httptcohubJdyWw1p","NorthAmerica"
"paulr1986 Samsung galaxy s4 I wont go back to iPhone now xx","SouthAmerica"
"Looking for a brand new mobile What about Galaxy S4 Active DoItNow httptcoJzluS0sRuB","NorthAmerica"
"I think VZWginger has sold me on getting the Samsung Galaxy S4 Feel in love with hers and now must have my own NeedNewPhone","NorthAmerica"
"Kit Kat 44 for the HTC One and Galaxy S4 Google Edition smartphones Since Android Kit Kat 44 came out all httptcoQryrDB5S04","SouthAmerica"
"Higher capacity battery upgrade with cover for Samsung Galaxy S4 httptcotugKzqe0Da","Africa"
"Otterbox Commuter Series hard case for Galaxy SIV httptcocNYyDjEYh9","Africa"
"ATTCustomerCare I ended up with the Galaxy S4 43 update before you guys pulled it Now Im experiencing issues with my phone Suggestions","Africa"
"More GoldenGateBridge SF edits I did these edits on a Galaxy S4 Golden Gate Bridge httptco8qgucv0HKY","SouthAmerica"
"If anyone wants to get me something great for xmas this would be it httptco9nG6HhaLDJ","NorthAmerica"
"Check out for the latest vintage Samsung Galaxy S4 cases available at our websiteVisit more httptcoJiqbN635LY httptcotfMUKkrIZ2","SouthAmerica"
"XperienceWYSE wanna ra8 dah playlist an 8 toh badwanna reach to ma pmanfor buyin a sumsung galaxy s4shoutz to imdesmond frm ikorodu","Africa"
"Im using S4 bruvoluafolabi Cc and win samsung galaxy tab 3 Ekels8 TWitfight","NorthAmerica"
"Glaxy S4 leather flip case blue httptco3GhGf47NXo","Africa"
"AppleiStu obviously galaxy S4 stupid thumbs lol","SouthAmerica"
"Extended battery upgrade with rear cover for Galaxy S4 httptcoBQtNY06w3O","SouthAmerica"
"Sprint To Offer Samsung Galaxy S4 Mini For 0 On Black Friday via Ubergizmo If youre looking httptco4Dl85VWE0Z","NorthAmerica"
"but i want a samsung galaxy S4 or S3","Africa"
"Samsung Galaxy S4 SGHM919 Great Condition Black TMobile CLEAN IMEI 34500 9 BidsEnd Date Thursday No httptcojGF4qazNqd","SouthAmerica"
"Sprint To Offer Samsung Galaxy S4 Mini For 0 On Black Friday via Ubergizmo If youre looking httptcoOvjJ4k8Z5f","Africa"
"Shall I upgrade to Iphone 5s Note 3 or de Galaxy S4 ","NorthAmerica"
"Dont forget its H2HThursday again This week the Samsung Galaxy S4 is up against the HTC One WHich one do you prefer and why Discuss","SouthAmerica"
"geofftech Samsung Galaxy S4 Active or if you are on a budget an old Motorola Defy","Africa"
"All I want for Christmas is Android 43Or a Galaxy S4Or a Nexus 5","Africa"
"LG G2 vs Galaxy s4 see their pros and cons via this comparison Tech smartphoneshttptcoF5tLVYsely","NorthAmerica"
"Samsung Galaxy SIV leather flip cover blue httptco6cMKGmik3v","Africa"
"Otterbox Commuter protective case for Galaxy SIV httptcoZUCDZV1FiK","SouthAmerica"
"Quick Feature Spotlight The Samsung Galaxy S4 Zoom Proves a CameraPhone Hybrid Can Be Comfortable Phone on httptcoHBJKQudCJL","SouthAmerica"
"SamsungMobile too many users have battery swelling problem on galaxy s4 in turkey and germany find a permanent solution for that pls","Africa"
"pepigno7 I always knew you were a smart guy Galaxy s4","NorthAmerica"
"New Solar USB Recharger 30 pin 5 pin connector Galaxy S4 Note 3 iphone 4s KOREA 2450 0 Bids End Date httptcoxZzk5GKvS1","NorthAmerica"
"miarx dont get a galaxy Fabe had the s4 and now hates itthere crap and wants an iPhone 5s but obv has the 2 yr contract so cant xx","NorthAmerica"
"Samsung Galaxy S4 Most Wanted Smart Phone for Black Friday 2013 PR Web Via Acquire Media NewsEdge httptcoEXrNkljcVQ Samsung","NorthAmerica"
"Quick Feature Spotlight The Samsung Galaxy S4 Zoom Proves a CameraPhone Hybrid Can Be Comfortable httptcoiewouYVaSD","NorthAmerica"
"Samsung Galaxy S4 Most Wanted Smart Phone for Black Friday 2013 httptcoJEGoHco0Qf httptcoVJLqzlMckB ","NorthAmerica"
"SamsungMobile Hi I have a Galaxy S4 that constantly loses its connection to the net This is central Stockholm Sweden How come","NorthAmerica"
"Battlefield I would like to play commander on my samsung galaxy s4 because I dont have a tablet but my phone is powerful enough","SouthAmerica"
"Ready Supercopy SAMSUNG GALAXY S4 LCD 5 AIR GESTURE EYE SENSOR DUAL CAMERA 2750000 ready jogjasolo PM","SouthAmerica"
"DailyGadgets Sprint offering Galaxy S4 mini for 0 oncontract on Black Friday weekend Posted by Abhijeet M httptcorQRGGrc0U6","NorthAmerica"
"DailyGadgets Sprint offering Galaxy S4 mini for 0 oncontract on Black Friday weekend Posted by Abhijeet M httptco4zoepKXu8O","NorthAmerica"
"Looks that youve got the new Galaxy S4 huh TamYelwac Finally LOL","NorthAmerica"
"SamsungMobileUS Best way to gently clean the camera lens on a Galaxy S4","Africa"
"So im suppose to choose between 950 coldstorage voucher or a samsung galaxy s4","NorthAmerica"
"Very affordable and LatestSamsung Galaxy S4 with Dual Shot and Smart pauseFree 8gb Micro SD and Flip coverBuy httptcoaFyESBg6HD","SouthAmerica"
"Tomorrow I will finally have my new baby Samsung Galaxy S4 ","NorthAmerica"
"Smartphone makers add features to stymie thieves Samsungs Galaxy S4 smartphone includes Absolute Software th httptcoEjFLHQqzRl","Africa"
"Very affordable and LatestSamsung Galaxy S4 with Dual Shot and Smart pauseFree 8gb Micro SD and Flip coverBuy httptco1f3ZBnB2ny","SouthAmerica"
"Despicable Me Cowboy for iPhone 44S5 and Samsung Galaxy S3S4 OpankOwn Accessories on ArtFire httptcoA6VTYNkTdY","Africa"
"Think ima use my moms galaxy s4 so I can get in the shower and tweet haha Im sucha boss ass bitch","NorthAmerica"
"Samsung Galaxy S4 MiniOpenline All NetworkMicro SimComplete Accessories with a BoxBuy me from NOVEMBER httptcofGNw7NyuNi","Africa"
"Quick Feature Spotlight The Samsung Galaxy S4 Proves a CameraPhone Hybrid Can Be Comfortable httptco05mllQLmEB photography","SouthAmerica"
"Lumia 925 or Galaxy S4 Which One Will You Opt for httptcogSRJgBoXsh","SouthAmerica"
"Liking the Samsung Galaxy S4 yes its hacked with the latest kit kat firmware also other tweaks android mobile","Africa"
"CHOE UPGRADED Qi Wireless Charger Charging Pad for Nexus 4 Nexus 5 New Nexus 7 Tablet Galaxy S4 etc httptcos8VLKugGFc via BizSugar","Africa"
"matrix Sprint To Offer Samsung Galaxy S4 Mini For 0 On Black Friday httptcoPDdvWP6SCT","SouthAmerica"
"Quick Feature Spotlight The Samsung Galaxy S4 Proves a CameraPhone Hybrid Can Be Comfortable httptcoS1g7bvNayq","NorthAmerica"
